comment_id,thread,company,remote,onsite,hybrid,skill
49530057,2026-09,DrSwarm,FALSE,FALSE,FALSE,AWS
49530057,2026-09,DrSwarm,FALSE,FALSE,FALSE,Postgres
49530057,2026-09,DrSwarm,FALSE,FALSE,FALSE,LLMs
49525831,2026-09,Ashby,TRUE,FALSE,FALSE,TypeScript
49525831,2026-09,Ashby,TRUE,FALSE,FALSE,React
49525831,2026-09,Ashby,TRUE,FALSE,FALSE,Postgres
49527344,2026-09,AREO,TRUE,FALSE,FALSE,Docker
49527344,2026-09,AREO,TRUE,FALSE,FALSE,Postgres
49527344,2026-09,AREO,TRUE,FALSE,FALSE,LLMs
49527344,2026-09,AREO,TRUE,FALSE,FALSE,Ruby
49615435,2026-09,ALBERT,TRUE,FALSE,FALSE,Python
49615435,2026-09,ALBERT,TRUE,FALSE,FALSE,React
49615435,2026-09,ALBERT,TRUE,FALSE,FALSE,Postgres
49538459,2026-09,Republic Services,TRUE,FALSE,FALSE,AWS
49538459,2026-09,Republic Services,TRUE,FALSE,FALSE,LLMs
49529957,2026-09,Chronograph (chronograph.pe),TRUE,FALSE,FALSE,AWS
49529957,2026-09,Chronograph (chronograph.pe),TRUE,FALSE,FALSE,Kubernetes
49529957,2026-09,Chronograph (chronograph.pe),TRUE,FALSE,FALSE,Docker
49529957,2026-09,Chronograph (chronograph.pe),TRUE,FALSE,FALSE,Postgres
49529957,2026-09,Chronograph (chronograph.pe),TRUE,FALSE,FALSE,Terraform
49529957,2026-09,Chronograph (chronograph.pe),TRUE,FALSE,FALSE,Ruby
49523985,2026-09,Starbridge,TRUE,FALSE,FALSE,Python
49523985,2026-09,Starbridge,TRUE,FALSE,FALSE,TypeScript
49523985,2026-09,Starbridge,TRUE,FALSE,FALSE,React
49523985,2026-09,Starbridge,TRUE,FALSE,FALSE,LLMs
49534764,2026-09,Strobe Power,FALSE,TRUE,FALSE,Python
49534764,2026-09,Strobe Power,FALSE,TRUE,FALSE,TypeScript
49534764,2026-09,Strobe Power,FALSE,TRUE,FALSE,Rust
49534764,2026-09,Strobe Power,FALSE,TRUE,FALSE,AWS
49534764,2026-09,Strobe Power,FALSE,TRUE,FALSE,Terraform
49531646,2026-09,SerpApi,TRUE,TRUE,FALSE,Python
49531646,2026-09,SerpApi,TRUE,TRUE,FALSE,Rust
49531646,2026-09,SerpApi,TRUE,TRUE,FALSE,React
49531646,2026-09,SerpApi,TRUE,TRUE,FALSE,Ruby
49532122,2026-09,Miltenyi Biotec,TRUE,TRUE,FALSE,C++
49525147,2026-09,Relevant Healthcare,TRUE,FALSE,FALSE,TypeScript
49525147,2026-09,Relevant Healthcare,TRUE,FALSE,FALSE,React
49625444,2026-09,"Location: Lahore, Pakistan Remote: Yes",TRUE,FALSE,FALSE,TypeScript
49625444,2026-09,"Location: Lahore, Pakistan Remote: Yes",TRUE,FALSE,FALSE,React
49625444,2026-09,"Location: Lahore, Pakistan Remote: Yes",TRUE,FALSE,FALSE,AWS
49625444,2026-09,"Location: Lahore, Pakistan Remote: Yes",TRUE,FALSE,FALSE,Ruby
49524501,2026-09,Baton,FALSE,FALSE,TRUE,Machine learning
49555567,2026-09,vCluster Labs,TRUE,FALSE,FALSE,Python
49555567,2026-09,vCluster Labs,TRUE,FALSE,FALSE,Go
49555567,2026-09,vCluster Labs,TRUE,FALSE,FALSE,Kubernetes
49555567,2026-09,vCluster Labs,TRUE,FALSE,FALSE,LLMs
49546647,2026-09,Prophet Town LLC,TRUE,FALSE,TRUE,Python
49546647,2026-09,Prophet Town LLC,TRUE,FALSE,TRUE,JavaScript
49546647,2026-09,Prophet Town LLC,TRUE,FALSE,TRUE,TypeScript
49546647,2026-09,Prophet Town LLC,TRUE,FALSE,TRUE,React
49546647,2026-09,Prophet Town LLC,TRUE,FALSE,TRUE,LLMs
49546647,2026-09,Prophet Town LLC,TRUE,FALSE,TRUE,Ruby
49713455,2026-09,"At Tether (https://tether.io/) we're hiring! We envision a world where technology enables financial freedom, educational empowerment, energy sustainability, and data sovereignty. All of our roles are fully remote, worldwide. Apply now:",TRUE,FALSE,FALSE,JavaScript
49549234,2026-09,"Cologne, Germany",TRUE,TRUE,FALSE,Docker
49527193,2026-09,Anterior,FALSE,TRUE,FALSE,Python
49527193,2026-09,Anterior,FALSE,TRUE,FALSE,AWS
49525544,2026-09,DAT,FALSE,FALSE,TRUE,React
49525544,2026-09,DAT,FALSE,FALSE,TRUE,AWS
49525544,2026-09,DAT,FALSE,FALSE,TRUE,Kubernetes
49525544,2026-09,DAT,FALSE,FALSE,TRUE,LLMs
49527646,2026-09,Paramark,TRUE,FALSE,TRUE,Python
49527646,2026-09,Paramark,TRUE,FALSE,TRUE,TypeScript
49527646,2026-09,Paramark,TRUE,FALSE,TRUE,React
49527646,2026-09,Paramark,TRUE,FALSE,TRUE,Kubernetes
49527646,2026-09,Paramark,TRUE,FALSE,TRUE,Postgres
49525548,2026-09,RINSE,TRUE,FALSE,FALSE,Python
49525548,2026-09,RINSE,TRUE,FALSE,FALSE,TypeScript
49525548,2026-09,RINSE,TRUE,FALSE,FALSE,React
49525548,2026-09,RINSE,TRUE,FALSE,FALSE,Postgres
49523703,2026-09,VersaFeed.com,TRUE,FALSE,FALSE,Python
49523703,2026-09,VersaFeed.com,TRUE,FALSE,FALSE,JavaScript
49523703,2026-09,VersaFeed.com,TRUE,FALSE,FALSE,React
49523703,2026-09,VersaFeed.com,TRUE,FALSE,FALSE,AWS
49523703,2026-09,VersaFeed.com,TRUE,FALSE,FALSE,Docker
49523703,2026-09,VersaFeed.com,TRUE,FALSE,FALSE,Postgres
49598051,2026-09,BOSS-IQ,TRUE,FALSE,FALSE,TypeScript
49598051,2026-09,BOSS-IQ,TRUE,FALSE,FALSE,React
49598051,2026-09,BOSS-IQ,TRUE,FALSE,FALSE,Postgres
49542805,2026-09,Foray Bioscience,FALSE,FALSE,FALSE,Python
49542805,2026-09,Foray Bioscience,FALSE,FALSE,FALSE,Machine learning
49537584,2026-09,Prior Labs,FALSE,TRUE,FALSE,Python
49537584,2026-09,Prior Labs,FALSE,TRUE,FALSE,TypeScript
49537584,2026-09,Prior Labs,FALSE,TRUE,FALSE,React
49537584,2026-09,Prior Labs,FALSE,TRUE,FALSE,Kubernetes
49537584,2026-09,Prior Labs,FALSE,TRUE,FALSE,Postgres
49537584,2026-09,Prior Labs,FALSE,TRUE,FALSE,Terraform
49537584,2026-09,Prior Labs,FALSE,TRUE,FALSE,LLMs
49530116,2026-09,Mattermost,TRUE,FALSE,FALSE,TypeScript
49530116,2026-09,Mattermost,TRUE,FALSE,FALSE,Go
49530116,2026-09,Mattermost,TRUE,FALSE,FALSE,React
49530116,2026-09,Mattermost,TRUE,FALSE,FALSE,Postgres
49525483,2026-09,Furtim Modus,FALSE,FALSE,TRUE,Java
49525483,2026-09,Furtim Modus,FALSE,FALSE,TRUE,AWS
49525483,2026-09,Furtim Modus,FALSE,FALSE,TRUE,Postgres
49523558,2026-09,Stpkr Technologies,FALSE,TRUE,FALSE,Java
49523558,2026-09,Stpkr Technologies,FALSE,TRUE,FALSE,C++
49547792,2026-09,Search Atlas,TRUE,FALSE,FALSE,Python
49547792,2026-09,Search Atlas,TRUE,FALSE,FALSE,SQL
49547792,2026-09,Search Atlas,TRUE,FALSE,FALSE,React
49547792,2026-09,Search Atlas,TRUE,FALSE,FALSE,LLMs
49523422,2026-09,Proxybase,TRUE,FALSE,FALSE,Rust
49525603,2026-09,Astoria AI,TRUE,FALSE,FALSE,Python
49525603,2026-09,Astoria AI,TRUE,FALSE,FALSE,TypeScript
49525603,2026-09,Astoria AI,TRUE,FALSE,FALSE,LLMs
49523675,2026-09,Sudowrite,TRUE,FALSE,FALSE,React
49524180,2026-09,"Beacon AI builds intelligent systems that make aviation safer and more autonomous. We’ve completed multiple DoD programs and are expanding our team with exceptional technical leaders to push the boundaries of human-machine collaboration in the cockpit. At Beacon, you will lead by example, mentoring and growing a small team of talented engineers (typically 1–2 to start) while staying hands-on in design and execution. You’ll help shape critical systems that advance aviation safety and autonomy, working alongside a team that values effort, creativity, and accountability.",FALSE,FALSE,FALSE,Python
49524180,2026-09,"Beacon AI builds intelligent systems that make aviation safer and more autonomous. We’ve completed multiple DoD programs and are expanding our team with exceptional technical leaders to push the boundaries of human-machine collaboration in the cockpit. At Beacon, you will lead by example, mentoring and growing a small team of talented engineers (typically 1–2 to start) while staying hands-on in design and execution. You’ll help shape critical systems that advance aviation safety and autonomy, working alongside a team that values effort, creativity, and accountability.",FALSE,FALSE,FALSE,TypeScript
49524180,2026-09,"Beacon AI builds intelligent systems that make aviation safer and more autonomous. We’ve completed multiple DoD programs and are expanding our team with exceptional technical leaders to push the boundaries of human-machine collaboration in the cockpit. At Beacon, you will lead by example, mentoring and growing a small team of talented engineers (typically 1–2 to start) while staying hands-on in design and execution. You’ll help shape critical systems that advance aviation safety and autonomy, working alongside a team that values effort, creativity, and accountability.",FALSE,FALSE,FALSE,C++
49524180,2026-09,"Beacon AI builds intelligent systems that make aviation safer and more autonomous. We’ve completed multiple DoD programs and are expanding our team with exceptional technical leaders to push the boundaries of human-machine collaboration in the cockpit. At Beacon, you will lead by example, mentoring and growing a small team of talented engineers (typically 1–2 to start) while staying hands-on in design and execution. You’ll help shape critical systems that advance aviation safety and autonomy, working alongside a team that values effort, creativity, and accountability.",FALSE,FALSE,FALSE,React
49524180,2026-09,"Beacon AI builds intelligent systems that make aviation safer and more autonomous. We’ve completed multiple DoD programs and are expanding our team with exceptional technical leaders to push the boundaries of human-machine collaboration in the cockpit. At Beacon, you will lead by example, mentoring and growing a small team of talented engineers (typically 1–2 to start) while staying hands-on in design and execution. You’ll help shape critical systems that advance aviation safety and autonomy, working alongside a team that values effort, creativity, and accountability.",FALSE,FALSE,FALSE,AWS
49523830,2026-09,Lead SWE,TRUE,FALSE,FALSE,TypeScript
49523830,2026-09,Lead SWE,TRUE,FALSE,FALSE,Postgres
45098052,2025-09,SerpApi,TRUE,TRUE,FALSE,Python
45098052,2025-09,SerpApi,TRUE,TRUE,FALSE,Rust
45098052,2025-09,SerpApi,TRUE,TRUE,FALSE,React
45098052,2025-09,SerpApi,TRUE,TRUE,FALSE,Ruby
45094200,2025-09,MONUMENTAL,FALSE,TRUE,FALSE,React
45095872,2025-09,Radar Labs,TRUE,FALSE,FALSE,Python
45095872,2025-09,Radar Labs,TRUE,FALSE,FALSE,TypeScript
45095872,2025-09,Radar Labs,TRUE,FALSE,FALSE,Rust
45095872,2025-09,Radar Labs,TRUE,FALSE,FALSE,AWS
45095872,2025-09,Radar Labs,TRUE,FALSE,FALSE,Kubernetes
45095872,2025-09,Radar Labs,TRUE,FALSE,FALSE,Terraform
45095872,2025-09,Radar Labs,TRUE,FALSE,FALSE,Scala
45093778,2025-09,Dash0,TRUE,FALSE,FALSE,Kubernetes
45096239,2025-09,Common Prefix,TRUE,FALSE,FALSE,Rust
45099497,2025-09,ShieldAI,TRUE,FALSE,FALSE,TypeScript
45099497,2025-09,ShieldAI,TRUE,FALSE,FALSE,React
45099497,2025-09,ShieldAI,TRUE,FALSE,FALSE,LLMs
45095292,2025-09,Tandem Health,FALSE,FALSE,FALSE,Python
45095292,2025-09,Tandem Health,FALSE,FALSE,FALSE,TypeScript
45095292,2025-09,Tandem Health,FALSE,FALSE,FALSE,React
45095292,2025-09,Tandem Health,FALSE,FALSE,FALSE,Kubernetes
45096555,2025-09,Spacelift,TRUE,FALSE,FALSE,Go
45096555,2025-09,Spacelift,TRUE,FALSE,FALSE,AWS
45096555,2025-09,Spacelift,TRUE,FALSE,FALSE,Kubernetes
45096555,2025-09,Spacelift,TRUE,FALSE,FALSE,Terraform
45095955,2025-09,RentSpree,FALSE,FALSE,TRUE,TypeScript
45095955,2025-09,RentSpree,FALSE,FALSE,TRUE,React
45095784,2025-09,Count,TRUE,FALSE,FALSE,Python
45095784,2025-09,Count,TRUE,FALSE,FALSE,SQL
45095784,2025-09,Count,TRUE,FALSE,FALSE,TypeScript
45095784,2025-09,Count,TRUE,FALSE,FALSE,React
45095784,2025-09,Count,TRUE,FALSE,FALSE,Kubernetes
45095901,2025-09,Oneleet (YC S22),TRUE,FALSE,FALSE,TypeScript
45095901,2025-09,Oneleet (YC S22),TRUE,FALSE,FALSE,Go
45095901,2025-09,Oneleet (YC S22),TRUE,FALSE,FALSE,React
45095901,2025-09,Oneleet (YC S22),TRUE,FALSE,FALSE,Kubernetes
45100710,2025-09,Stream,TRUE,FALSE,FALSE,Python
45100710,2025-09,Stream,TRUE,FALSE,FALSE,Go
45100710,2025-09,Stream,TRUE,FALSE,FALSE,React
45098670,2025-09,"Sumble is the newco from the founders of Kaggle. We are hiring software engineers, data engineers, machine learning/ai engineers, a product manager and a designer. Can view our roles and apply here:https://apply.workable.com/sumble-inc/",FALSE,FALSE,FALSE,Machine learning
45098670,2025-09,"Sumble is the newco from the founders of Kaggle. We are hiring software engineers, data engineers, machine learning/ai engineers, a product manager and a designer. Can view our roles and apply here:https://apply.workable.com/sumble-inc/",FALSE,FALSE,FALSE,LLMs
45096958,2025-09,CVector,TRUE,FALSE,FALSE,Python
45096958,2025-09,CVector,TRUE,FALSE,FALSE,TypeScript
45096958,2025-09,CVector,TRUE,FALSE,FALSE,React
45096958,2025-09,CVector,TRUE,FALSE,FALSE,AWS
45096958,2025-09,CVector,TRUE,FALSE,FALSE,Postgres
45093366,2025-09,Komodo Health,TRUE,FALSE,FALSE,LLMs
45093237,2025-09,Proton,TRUE,FALSE,FALSE,TypeScript
45093237,2025-09,Proton,TRUE,FALSE,FALSE,Rust
45093237,2025-09,Proton,TRUE,FALSE,FALSE,React
45093237,2025-09,Proton,TRUE,FALSE,FALSE,LLMs
45094377,2025-09,9 Mothers Defense,FALSE,FALSE,TRUE,Python
45104657,2025-09,SewerAI,FALSE,FALSE,TRUE,TypeScript
45104657,2025-09,SewerAI,FALSE,FALSE,TRUE,React
45104657,2025-09,SewerAI,FALSE,FALSE,TRUE,AWS
45104657,2025-09,SewerAI,FALSE,FALSE,TRUE,Docker
45104657,2025-09,SewerAI,FALSE,FALSE,TRUE,Postgres
45097625,2025-09,Duranta,FALSE,TRUE,FALSE,Python
45097625,2025-09,Duranta,FALSE,TRUE,FALSE,AWS
45093219,2025-09,Revere Defense Technologies - Autonomous Networks and Infrastructure,FALSE,FALSE,FALSE,Python
45093219,2025-09,Revere Defense Technologies - Autonomous Networks and Infrastructure,FALSE,FALSE,FALSE,C++
45093219,2025-09,Revere Defense Technologies - Autonomous Networks and Infrastructure,FALSE,FALSE,FALSE,Rust
45096212,2025-09,Stellar Science,FALSE,FALSE,TRUE,Python
45096212,2025-09,Stellar Science,FALSE,FALSE,TRUE,JavaScript
45096212,2025-09,Stellar Science,FALSE,FALSE,TRUE,TypeScript
45096212,2025-09,Stellar Science,FALSE,FALSE,TRUE,Java
45096212,2025-09,Stellar Science,FALSE,FALSE,TRUE,C++
45096212,2025-09,Stellar Science,FALSE,FALSE,TRUE,React
45093262,2025-09,Zeven,FALSE,TRUE,FALSE,Python
45093262,2025-09,Zeven,FALSE,TRUE,FALSE,TypeScript
45093262,2025-09,Zeven,FALSE,TRUE,FALSE,React
45093262,2025-09,Zeven,FALSE,TRUE,FALSE,AWS
45093262,2025-09,Zeven,FALSE,TRUE,FALSE,Postgres
45099022,2025-09,Ploid AI,FALSE,FALSE,TRUE,Python
45099022,2025-09,Ploid AI,FALSE,FALSE,TRUE,TypeScript
45099022,2025-09,Ploid AI,FALSE,FALSE,TRUE,Go
45099022,2025-09,Ploid AI,FALSE,FALSE,TRUE,AWS
45099022,2025-09,Ploid AI,FALSE,FALSE,TRUE,Docker
45099022,2025-09,Ploid AI,FALSE,FALSE,TRUE,Terraform
45099022,2025-09,Ploid AI,FALSE,FALSE,TRUE,LLMs
45096461,2025-09,Neuralwatt,TRUE,FALSE,FALSE,Python
45096461,2025-09,Neuralwatt,TRUE,FALSE,FALSE,Rust
45096461,2025-09,Neuralwatt,TRUE,FALSE,FALSE,LLMs
45140826,2025-09,Strum AI,FALSE,FALSE,FALSE,LLMs
45094499,2025-09,Howie.systems (EU VC funded),FALSE,TRUE,FALSE,TypeScript
45094499,2025-09,Howie.systems (EU VC funded),FALSE,TRUE,FALSE,Postgres
45096131,2025-09,Langdock (YC S23),FALSE,TRUE,FALSE,React
45096131,2025-09,Langdock (YC S23),FALSE,TRUE,FALSE,AWS
45096131,2025-09,Langdock (YC S23),FALSE,TRUE,FALSE,Postgres
45096131,2025-09,Langdock (YC S23),FALSE,TRUE,FALSE,Terraform
45096131,2025-09,Langdock (YC S23),FALSE,TRUE,FALSE,LLMs
45102938,2025-09,Connie Health,FALSE,FALSE,TRUE,Python
45102938,2025-09,Connie Health,FALSE,FALSE,TRUE,TypeScript
45102938,2025-09,Connie Health,FALSE,FALSE,TRUE,AWS
45102938,2025-09,Connie Health,FALSE,FALSE,TRUE,Kubernetes
45102938,2025-09,Connie Health,FALSE,FALSE,TRUE,Docker
45102938,2025-09,Connie Health,FALSE,FALSE,TRUE,Postgres
45102938,2025-09,Connie Health,FALSE,FALSE,TRUE,LLMs
45093618,2025-09,PlantingSpace,TRUE,FALSE,FALSE,LLMs
45223932,2025-09,Tufalabs,FALSE,TRUE,FALSE,LLMs
45095827,2025-09,Humaans (YC W21),FALSE,FALSE,TRUE,TypeScript
45095827,2025-09,Humaans (YC W21),FALSE,FALSE,TRUE,React
45095827,2025-09,Humaans (YC W21),FALSE,FALSE,TRUE,Postgres
45093198,2025-09,*BLACKLANE IS HIRING!* (Berlin / Barcelona / London – HYBRID)https://www.blacklane.com/en/career/ped/,FALSE,FALSE,TRUE,TypeScript
45093198,2025-09,*BLACKLANE IS HIRING!* (Berlin / Barcelona / London – HYBRID)https://www.blacklane.com/en/career/ped/,FALSE,FALSE,TRUE,Java
45093198,2025-09,*BLACKLANE IS HIRING!* (Berlin / Barcelona / London – HYBRID)https://www.blacklane.com/en/career/ped/,FALSE,FALSE,TRUE,Go
45093198,2025-09,*BLACKLANE IS HIRING!* (Berlin / Barcelona / London – HYBRID)https://www.blacklane.com/en/career/ped/,FALSE,FALSE,TRUE,AWS
45093198,2025-09,*BLACKLANE IS HIRING!* (Berlin / Barcelona / London – HYBRID)https://www.blacklane.com/en/career/ped/,FALSE,FALSE,TRUE,Kubernetes
45093198,2025-09,*BLACKLANE IS HIRING!* (Berlin / Barcelona / London – HYBRID)https://www.blacklane.com/en/career/ped/,FALSE,FALSE,TRUE,Postgres
45093198,2025-09,*BLACKLANE IS HIRING!* (Berlin / Barcelona / London – HYBRID)https://www.blacklane.com/en/career/ped/,FALSE,FALSE,TRUE,Terraform
45093198,2025-09,*BLACKLANE IS HIRING!* (Berlin / Barcelona / London – HYBRID)https://www.blacklane.com/en/career/ped/,FALSE,FALSE,TRUE,Ruby
45094636,2025-09,Freetrade,FALSE,TRUE,FALSE,TypeScript
45094636,2025-09,Freetrade,FALSE,TRUE,FALSE,Postgres
45093306,2025-09,Friendly Captcha,TRUE,FALSE,FALSE,Python
45093306,2025-09,Friendly Captcha,TRUE,FALSE,FALSE,TypeScript
45093306,2025-09,Friendly Captcha,TRUE,FALSE,FALSE,Go
45093306,2025-09,Friendly Captcha,TRUE,FALSE,FALSE,Postgres
45096269,2025-09,RevEng.AI,TRUE,TRUE,FALSE,Machine learning
45094579,2025-09,Nova Credit,TRUE,FALSE,FALSE,Python
45094579,2025-09,Nova Credit,TRUE,FALSE,FALSE,TypeScript
45094579,2025-09,Nova Credit,TRUE,FALSE,FALSE,React
45094579,2025-09,Nova Credit,TRUE,FALSE,FALSE,AWS
45094579,2025-09,Nova Credit,TRUE,FALSE,FALSE,Postgres
45102389,2025-09,P2P.org — We’re Hiring (Remote / Global),TRUE,FALSE,FALSE,Python
45102389,2025-09,P2P.org — We’re Hiring (Remote / Global),TRUE,FALSE,FALSE,SQL
45102419,2025-09,Findigs,FALSE,FALSE,TRUE,Python
45102419,2025-09,Findigs,FALSE,FALSE,TRUE,TypeScript
45102419,2025-09,Findigs,FALSE,FALSE,TRUE,React
45118823,2025-09,"Goji Labs (gojilabs.com): Various roles, all REMOTE.",TRUE,FALSE,FALSE,TypeScript
45118823,2025-09,"Goji Labs (gojilabs.com): Various roles, all REMOTE.",TRUE,FALSE,FALSE,Ruby
45123219,2025-09,7Gen (https://7gen.com/),TRUE,FALSE,TRUE,Machine learning
45140646,2025-09,Narrative I/O,TRUE,FALSE,FALSE,TypeScript
45140646,2025-09,Narrative I/O,TRUE,FALSE,FALSE,AWS
45140646,2025-09,Narrative I/O,TRUE,FALSE,FALSE,Kubernetes
45140646,2025-09,Narrative I/O,TRUE,FALSE,FALSE,Docker
45140646,2025-09,Narrative I/O,TRUE,FALSE,FALSE,Spark
45140646,2025-09,Narrative I/O,TRUE,FALSE,FALSE,Terraform
45140646,2025-09,Narrative I/O,TRUE,FALSE,FALSE,Scala
45094918,2025-09,BCC,TRUE,TRUE,FALSE,Python
45094918,2025-09,BCC,TRUE,TRUE,FALSE,C++
45094918,2025-09,BCC,TRUE,TRUE,FALSE,Kubernetes
45186789,2025-09,Company: Impression Ventures (Fintech VC fund),FALSE,FALSE,FALSE,LLMs
45096398,2025-09,Elyos (https://elyos.ai),FALSE,TRUE,FALSE,Python
45096398,2025-09,Elyos (https://elyos.ai),FALSE,TRUE,FALSE,Postgres
45096398,2025-09,Elyos (https://elyos.ai),FALSE,TRUE,FALSE,LLMs
45093698,2025-09,Upway,FALSE,FALSE,TRUE,TypeScript
45093698,2025-09,Upway,FALSE,FALSE,TRUE,React
45130064,2025-09,CloudTrucks (4 days/wk in-person in SF),FALSE,FALSE,FALSE,Python
45130064,2025-09,CloudTrucks (4 days/wk in-person in SF),FALSE,FALSE,FALSE,TypeScript
45130064,2025-09,CloudTrucks (4 days/wk in-person in SF),FALSE,FALSE,FALSE,React
45130064,2025-09,CloudTrucks (4 days/wk in-person in SF),FALSE,FALSE,FALSE,Postgres
45101792,2025-09,Prove AI,TRUE,FALSE,FALSE,TypeScript
45101792,2025-09,Prove AI,TRUE,FALSE,FALSE,React
45128499,2025-09,Queueco,FALSE,FALSE,FALSE,Machine learning
45117469,2025-09,Chronograph (chronograph.pe),TRUE,FALSE,FALSE,AWS
45117469,2025-09,Chronograph (chronograph.pe),TRUE,FALSE,FALSE,Kubernetes
45117469,2025-09,Chronograph (chronograph.pe),TRUE,FALSE,FALSE,Docker
45117469,2025-09,Chronograph (chronograph.pe),TRUE,FALSE,FALSE,Postgres
45117469,2025-09,Chronograph (chronograph.pe),TRUE,FALSE,FALSE,Terraform
45117469,2025-09,Chronograph (chronograph.pe),TRUE,FALSE,FALSE,Ruby
45119770,2025-09,SalesJack,TRUE,FALSE,FALSE,Python
45119770,2025-09,SalesJack,TRUE,FALSE,FALSE,TypeScript
45119770,2025-09,SalesJack,TRUE,FALSE,FALSE,React
45102049,2025-09,"N43 Studio is a venture studio dedicated to building bold, technology-driven companies from the ground up. We identify emerging opportunities, develop ideas into working prototypes, and launch ventures designed to scale.",FALSE,FALSE,FALSE,Python
45102049,2025-09,"N43 Studio is a venture studio dedicated to building bold, technology-driven companies from the ground up. We identify emerging opportunities, develop ideas into working prototypes, and launch ventures designed to scale.",FALSE,FALSE,FALSE,TypeScript
45102049,2025-09,"N43 Studio is a venture studio dedicated to building bold, technology-driven companies from the ground up. We identify emerging opportunities, develop ideas into working prototypes, and launch ventures designed to scale.",FALSE,FALSE,FALSE,Go
45102049,2025-09,"N43 Studio is a venture studio dedicated to building bold, technology-driven companies from the ground up. We identify emerging opportunities, develop ideas into working prototypes, and launch ventures designed to scale.",FALSE,FALSE,FALSE,React
45112506,2025-09,Prophet Town LLC,TRUE,FALSE,TRUE,Python
45112506,2025-09,Prophet Town LLC,TRUE,FALSE,TRUE,TypeScript
45112506,2025-09,Prophet Town LLC,TRUE,FALSE,TRUE,Java
45112506,2025-09,Prophet Town LLC,TRUE,FALSE,TRUE,C++
45112506,2025-09,Prophet Town LLC,TRUE,FALSE,TRUE,React
45112506,2025-09,Prophet Town LLC,TRUE,FALSE,TRUE,Ruby
45113485,2025-09,# UniCredit [https://www.unicreditgroup.eu/en.html],FALSE,FALSE,TRUE,React
45214244,2025-09,Meedan,TRUE,FALSE,FALSE,Python
45214244,2025-09,Meedan,TRUE,FALSE,FALSE,Machine learning
45190219,2025-09,Freed,FALSE,FALSE,FALSE,TypeScript
45190219,2025-09,Freed,FALSE,FALSE,FALSE,React
45190219,2025-09,Freed,FALSE,FALSE,FALSE,LLMs
45095254,2025-09,Terrace Networks,TRUE,FALSE,FALSE,Go
45095254,2025-09,Terrace Networks,TRUE,FALSE,FALSE,Terraform
45095254,2025-09,Terrace Networks,TRUE,FALSE,FALSE,Machine learning
45095254,2025-09,Terrace Networks,TRUE,FALSE,FALSE,LLMs
45095780,2025-09,ScribbleVet (https://scribblevet.com),TRUE,FALSE,FALSE,React
45095780,2025-09,ScribbleVet (https://scribblevet.com),TRUE,FALSE,FALSE,Postgres
45105270,2025-09,Clerq,FALSE,TRUE,FALSE,Python
45105270,2025-09,Clerq,FALSE,TRUE,FALSE,React
45105270,2025-09,Clerq,FALSE,TRUE,FALSE,AWS
45216157,2025-09,Fold,TRUE,FALSE,FALSE,TypeScript
45216157,2025-09,Fold,TRUE,FALSE,FALSE,React
45102337,2025-09,ROCKSTAR GAMES,FALSE,TRUE,FALSE,SQL
45102337,2025-09,ROCKSTAR GAMES,FALSE,TRUE,FALSE,AWS
45105226,2025-09,Trunk,TRUE,FALSE,FALSE,TypeScript
45105226,2025-09,Trunk,TRUE,FALSE,FALSE,C++
45105226,2025-09,Trunk,TRUE,FALSE,FALSE,React
45105226,2025-09,Trunk,TRUE,FALSE,FALSE,AWS
45105226,2025-09,Trunk,TRUE,FALSE,FALSE,Kubernetes
45097684,2025-09,April,FALSE,TRUE,FALSE,Python
45097684,2025-09,April,FALSE,TRUE,FALSE,TypeScript
45213476,2025-09,HomeVision,TRUE,FALSE,TRUE,Python
45213476,2025-09,HomeVision,TRUE,FALSE,TRUE,SQL
45213476,2025-09,HomeVision,TRUE,FALSE,TRUE,AWS
45213476,2025-09,HomeVision,TRUE,FALSE,TRUE,Terraform
45213476,2025-09,HomeVision,TRUE,FALSE,TRUE,LLMs
45104272,2025-09,Seeq,TRUE,FALSE,FALSE,TypeScript
45104272,2025-09,Seeq,TRUE,FALSE,FALSE,React
45104272,2025-09,Seeq,TRUE,FALSE,FALSE,Machine learning
45098164,2025-09,FunnelStory,TRUE,FALSE,FALSE,SQL
45098164,2025-09,FunnelStory,TRUE,FALSE,FALSE,Go
45098164,2025-09,FunnelStory,TRUE,FALSE,FALSE,AWS
45098164,2025-09,FunnelStory,TRUE,FALSE,FALSE,Postgres
45104609,2025-09,Rocket Alumni Solutions,TRUE,FALSE,FALSE,TypeScript
45128988,2025-09,ML6,FALSE,FALSE,TRUE,Python
45128988,2025-09,ML6,FALSE,FALSE,TRUE,AWS
45128988,2025-09,ML6,FALSE,FALSE,TRUE,Machine learning
45128988,2025-09,ML6,FALSE,FALSE,TRUE,LLMs
45246219,2025-09,Watchful,FALSE,TRUE,FALSE,Terraform
45105157,2025-09,Category Labs,TRUE,FALSE,FALSE,C++
45105157,2025-09,Category Labs,TRUE,FALSE,FALSE,Rust
45103002,2025-09,Materialize,FALSE,TRUE,TRUE,SQL
45103201,2025-09,Absinthe Labs,TRUE,FALSE,TRUE,LLMs
45127383,2025-09,Abnormal AI,TRUE,FALSE,FALSE,Python
45127383,2025-09,Abnormal AI,TRUE,FALSE,FALSE,Go
45127383,2025-09,Abnormal AI,TRUE,FALSE,FALSE,Spark
45127383,2025-09,Abnormal AI,TRUE,FALSE,FALSE,Machine learning
